filename	classname	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	is_reference	multi_labeled
164664__adam-n__door-slam-1.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
177Sounds of things_Domestic sounds_ home sounds_Door_Slam_reference.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			TRUE	FALSE
217796__kd-jack__door-slam-far.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
244421__aiyumi__shower-door-slam01.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
267306__viznoman__door-slam.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
341176__klangfabrik__stairwell-door-panic-bar-and-slam.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
361167__funwithsound__door-slam.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
388084__kalou__door-slam.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
395653__soundsforhim__slam-door.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
80929__bennstir__door-slam-2.wav	177Sounds of things_Domestic sounds_ home sounds_Door_Slam	Sounds of things	"Domestic sounds, home sounds"	Door	Slam			FALSE	FALSE
117344__stereostereo__07-sliding-door-real.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
154725__mistorcaveman__sliding-door-opening-1-2.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door_reference.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			TRUE	FALSE
208721__tompallant__wardrobe-sliding-door-slow-001.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
259978__heyim89yearsold__sliding-glass-door-007.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
269516__mrauralization__van-sliding-door-close.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
325585__cbenci__sliding-noise-v2.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
361123__robinhood76__06888-electric-sliding-door-close.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
368084__magnesus__sliding-doors.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
381966__stiffman__sliding-wooden-door-close-mic-follow-door-scrape-2.wav	178Sounds of things_Domestic sounds_ home sounds_Door_Sliding door	Sounds of things	"Domestic sounds, home sounds"	Door	Sliding door			FALSE	FALSE
108672__hotlavaman__doorsqueaking.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
117417__joedeshon__wooden-door-squeak.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
119534__vrodge__house-creak-door-squeak.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
124507__stereostereo__st-close-door-squeak.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
124535__stereostereo__st-squeak-door.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
151991__d-w__door-wooden-squeak-0004.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
179Sounds of things_Domestic sounds_ home sounds_Door_Squeak_reference.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			TRUE	FALSE
207977__soundslikewillem__long-door-creak.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
346211__inspectorj__door-squeak-normal-e.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
379803__mafon2__metal-door-groaning.wav	179Sounds of things_Domestic sounds_ home sounds_Door_Squeak	Sounds of things	"Domestic sounds, home sounds"	Door	Squeak			FALSE	FALSE
139329__oscar-de-avila__opening-and-closing-a-kitchen-drawer.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
152307__d-w__drawer-wooden-empty-open-04.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
180Sounds of things_Domestic sounds_ home sounds_Drawer open or close_reference.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				TRUE	FALSE
260218__laura222__drawer.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
271659__honorhunter__drawer-open-mid.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
334491__sruelas__cutlery.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
347788__zoragr__open-and-close-kitchen-drawer.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
383157__davor__wooden-drawer-in-old-kitchen-cabinet-opening-and-closing.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
39560__the-bizniss__desk-drawer.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
66928__robinhood76__00799-moving-drawer-1.wav	180Sounds of things_Domestic sounds_ home sounds_Drawer open or close	Sounds of things	"Domestic sounds, home sounds"	Drawer open or close				FALSE	FALSE
11544__samplecat__electric-razor1.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
154462__lucaslara__electric-razor-1-2.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor_reference.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				TRUE	FALSE
184411__keltar__clipper-1.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
187604__bewagne__electric-razor-buzzing-near.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
235559__simosco__shaving.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
235566__skeetmasterfunk69__razor.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
37997__kathol__electric-shaver.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
91516__corsica-s__electric-shaver.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
91517__corsica-s__electric-shaver-plus-trimmer.wav	181Sounds of things_Domestic sounds_ home sounds_Electric shaver_ electric razor	Sounds of things	"Domestic sounds, home sounds"	"Electric shaver, electric razor"				FALSE	FALSE
109091__hadders__sausages-frying.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
132472__davidkay__mushrooms-frying.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
156973__martats__frying-bacon.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
173145__bidone__fry-onions.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
182Sounds of things_Domestic sounds_ home sounds_Frying (food)_reference.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				TRUE	FALSE
326490__tyronew__food-frying.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
349094__thepacifist__frying-an-omlette.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
364906__tieswijnen__cooking-frying-1.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
384084__savataivanov__frying-potatoes.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
86028__harpoyume__frying.wav	182Sounds of things_Domestic sounds_ home sounds_Frying (food)	Sounds of things	"Domestic sounds, home sounds"	Frying (food)				FALSE	FALSE
183Sounds of things_Domestic sounds_ home sounds_Hair dryer_reference.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				TRUE	FALSE
189336__sangtao__hair-dryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
213910__jakobhandersen__hairdryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
268657__mdrivet__hair-dryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
272075__mrauralization__hair-dryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
30940__puritania407__hairdryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
326975__wingsofirony__hair-dryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
340886__passairmangrace__hairdryer-far-mono-bip.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
370233__mboscolo__hair-dryer-on-and-off.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
390239__loullipop__hair-dryer.wav	183Sounds of things_Domestic sounds_ home sounds_Hair dryer	Sounds of things	"Domestic sounds, home sounds"	Hair dryer				FALSE	FALSE
131437__skydran__key-noises.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
173943__johnsonbrandediting__key-jingle.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
184Sounds of things_Domestic sounds_ home sounds_Keys jangling_reference.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				TRUE	FALSE
204860__sijam11__keys-7.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
235564__skeetmasterfunk69__keys.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
336201__anthousai__keys-06.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
362831__johnson-1__keys.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
390324__lightnessko__keys-jingling.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
68699__mikaelfernstrom__keysjingling.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
85689__tmkappelt__keys-rattle.wav	184Sounds of things_Domestic sounds_ home sounds_Keys jangling	Sounds of things	"Domestic sounds, home sounds"	Keys jangling				FALSE	FALSE
11587__samplecat__microwave-ding.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
169584__georgeantoniv__microwave-bell.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
175401__stwrongtone__microwave-running.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
185Sounds of things_Domestic sounds_ home sounds_Microwave oven_reference.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				TRUE	FALSE
201660__ashleyxxpiano__microwave.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
219483__jarredgibb__microwave-01.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
377112__almalaut__paisaje-sonoro-uem-microndas.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
45156__corsica-s__microwave.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
85458__jasonelrod__microwave.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
86182__stevemannella__microwave-1-2.wav	185Sounds of things_Domestic sounds_ home sounds_Microwave oven	Sounds of things	"Domestic sounds, home sounds"	Microwave oven				FALSE	FALSE
186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape_reference.wav	186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape	Sounds of things	"Domestic sounds, home sounds"	"Packing tape, duct tape"				TRUE	FALSE
223373__natenaterson__duct-tape-3.wav	186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape	Sounds of things	"Domestic sounds, home sounds"	"Packing tape, duct tape"				FALSE	FALSE
223374__natenaterson__duct-tape-2.wav	186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape	Sounds of things	"Domestic sounds, home sounds"	"Packing tape, duct tape"				FALSE	FALSE
223375__natenaterson__duct-tape-1.wav	186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape	Sounds of things	"Domestic sounds, home sounds"	"Packing tape, duct tape"				FALSE	FALSE
240608__lebcraftlp__strip-off-duct-tape.wav	186Sounds of things_Domestic sounds_ home sounds_Packing tape_ duct tape	Sounds of things	"Domestic sounds, home sounds"	"Packing tape, duct tape"				FALSE	FALSE
