	id	imitation_filename	reference_filename	wrong_pair	listener_id	is_imitation	is_right_imitation	rating
3072	3072	116Music_Musical instrument_Percussion_Tubular bells-5093108584808448.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	6	True	True	16.0
3073	3073	116Music_Musical instrument_Percussion_Tubular bells-5093108584808448.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	6	True	True	20.0
3074	3074	116Music_Musical instrument_Percussion_Tubular bells-5094069315305472.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	2	True	True	75.0
3075	3075	116Music_Musical instrument_Percussion_Tubular bells-5136177443110912.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	2	True	True	85.0
3076	3076	116Music_Musical instrument_Percussion_Tubular bells-5153955923361792.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	11	True	True	48.0
3077	3077	116Music_Musical instrument_Percussion_Tubular bells-5176171104829440.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	1	True	True	42.0
3078	3078	116Music_Musical instrument_Percussion_Tubular bells-5185805790216192.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	1	True	True	0.0
3079	3079	116Music_Musical instrument_Percussion_Tubular bells-5186145897938944.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	14	True	True	98.0
3080	3080	116Music_Musical instrument_Percussion_Tubular bells-5361662152409088.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	3	True	True	47.0
3081	3081	116Music_Musical instrument_Percussion_Tubular bells-5426532801576960.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	8	True	True	56.0
3082	3082	116Music_Musical instrument_Percussion_Tubular bells-5633951804686336.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	5	True	True	69.0
3083	3083	116Music_Musical instrument_Percussion_Tubular bells-5633951804686336.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	5	True	True	64.0
3084	3084	116Music_Musical instrument_Percussion_Tubular bells-5664313465372672.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	11	True	True	4.0
3085	3085	116Music_Musical instrument_Percussion_Tubular bells-5755553334689792.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	2	False	False	
3086	3086	116Music_Musical instrument_Percussion_Tubular bells-5759522421342208.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	2	True	True	96.0
3087	3087	116Music_Musical instrument_Percussion_Tubular bells-5822975999737856.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	14	True	True	100.0
3088	3088	116Music_Musical instrument_Percussion_Tubular bells-5900233871458304.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	3	True	True	5.0
3089	3089	116Music_Musical instrument_Percussion_Tubular bells-5975857776558080.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	4	True	True	58.0
3090	3090	116Music_Musical instrument_Percussion_Tubular bells-6007823339094016.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	10	True	True	53.0
3091	3091	116Music_Musical instrument_Percussion_Tubular bells-6162379347853312.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	8	True	True	62.0
3092	3092	116Music_Musical instrument_Percussion_Tubular bells-6162379347853312.wav	256Sounds of things_Vehicle_Motor vehicle (road)_Car_Car alarm_reference.wav	True	8	True	False	
3093	3093	116Music_Musical instrument_Percussion_Tubular bells-6194936005263360.wav	116Music_Musical instrument_Percussion_Tubular bells_reference.wav	False	8	True	True	68.0
3094	3094	117Music_Musical instrument_Percussion_Wood block-4686668850266112.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	12	True	True	90.0
3095	3095	117Music_Musical instrument_Percussion_Wood block-4910999823974400.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	0	False	False	
3096	3096	117Music_Musical instrument_Percussion_Wood block-4913976773181440.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	0	True	True	89.0
3097	3097	117Music_Musical instrument_Percussion_Wood block-4932481102905344.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	3	True	True	11.0
3098	3098	117Music_Musical instrument_Percussion_Wood block-5087608610750464.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	9	True	False	
3099	3099	117Music_Musical instrument_Percussion_Wood block-5092402331123712.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	9	True	True	69.0
3100	3100	117Music_Musical instrument_Percussion_Wood block-5116896261177344.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	8	True	True	18.0
3101	3101	117Music_Musical instrument_Percussion_Wood block-5184322684321792.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	2	True	True	88.0
3102	3102	117Music_Musical instrument_Percussion_Wood block-5187338825105408.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	11	True	True	48.0
3103	3103	117Music_Musical instrument_Percussion_Wood block-5205546533650432.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	11	True	True	44.0
3104	3104	117Music_Musical instrument_Percussion_Wood block-5206770867765248.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	14	True	True	74.0
3105	3105	117Music_Musical instrument_Percussion_Wood block-5281062259261440.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	14	True	True	72.0
3106	3106	117Music_Musical instrument_Percussion_Wood block-5326543278571520.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	10	True	True	26.0
3107	3107	117Music_Musical instrument_Percussion_Wood block-5655869022797824.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	1	True	True	17.0
3108	3108	117Music_Musical instrument_Percussion_Wood block-5716839841660928.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	1	True	True	62.0
3109	3109	117Music_Musical instrument_Percussion_Wood block-5892569502318592.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	6	True	True	8.0
3110	3110	117Music_Musical instrument_Percussion_Wood block-5892569502318592.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	6	True	True	50.0
3111	3111	117Music_Musical instrument_Percussion_Wood block-5892569502318592.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	6	True	True	8.0
3112	3112	117Music_Musical instrument_Percussion_Wood block-5892569502318592.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	6	True	True	47.0
3113	3113	117Music_Musical instrument_Percussion_Wood block-5965524890550272.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	1	True	True	54.0
3114	3114	117Music_Musical instrument_Percussion_Wood block-5965524890550272.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	1	True	False	
3115	3115	117Music_Musical instrument_Percussion_Wood block-6216375139827712.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	7	True	True	64.0
3116	3116	117Music_Musical instrument_Percussion_Wood block-6281872048914432.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	5	True	True	53.0
3117	3117	117Music_Musical instrument_Percussion_Wood block-6281872048914432.wav	297Source-ambiguous sounds_Surface contact_Grind_reference.wav	True	5	True	True	45.0
3118	3118	117Music_Musical instrument_Percussion_Wood block-6281872048914432.wav	297Source-ambiguous sounds_Surface contact_Grind_reference.wav	True	5	True	True	46.0
3119	3119	117Music_Musical instrument_Percussion_Wood block-6281872048914432.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	5	True	True	52.0
3120	3120	117Music_Musical instrument_Percussion_Wood block-6522746431340544.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	1	True	True	18.0
3121	3121	117Music_Musical instrument_Percussion_Wood block-6732512634077184.wav	117Music_Musical instrument_Percussion_Wood block_reference.wav	False	2	True	True	82.0
3122	3122	118Music_Musical instrument_Plucked string instrument_Banjo-4725443815014400.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	1	False	False	
3123	3123	118Music_Musical instrument_Plucked string instrument_Banjo-4753724027174912.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	2	True	True	86.0
3124	3124	118Music_Musical instrument_Plucked string instrument_Banjo-4812479985090560.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	9	True	True	71.0
3125	3125	118Music_Musical instrument_Plucked string instrument_Banjo-4812957531766784.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	2	True	True	70.0
3126	3126	118Music_Musical instrument_Plucked string instrument_Banjo-4872846555742208.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	3	True	True	28.0
3127	3127	118Music_Musical instrument_Plucked string instrument_Banjo-5450497108475904.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	3	True	True	78.0
3128	3128	118Music_Musical instrument_Plucked string instrument_Banjo-5450497108475904.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	3	True	True	37.0
3129	3129	118Music_Musical instrument_Plucked string instrument_Banjo-5481227599478784.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	1	True	True	23.0
3130	3130	118Music_Musical instrument_Plucked string instrument_Banjo-5639955095224320.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	12	True	True	100.0
3131	3131	118Music_Musical instrument_Plucked string instrument_Banjo-5719721496281088.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	12	True	True	100.0
3132	3132	118Music_Musical instrument_Plucked string instrument_Banjo-5735553819475968.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	8	True	True	56.0
3133	3133	118Music_Musical instrument_Plucked string instrument_Banjo-5870678054010880.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	9	True	True	94.0
3134	3134	118Music_Musical instrument_Plucked string instrument_Banjo-5870678054010880.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	9	True	True	82.0
3135	3135	118Music_Musical instrument_Plucked string instrument_Banjo-5915947546181632.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	7	True	True	81.0
3136	3136	118Music_Musical instrument_Plucked string instrument_Banjo-5923301603934208.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	12	True	True	92.0
3137	3137	118Music_Musical instrument_Plucked string instrument_Banjo-5940864262078464.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	2	True	True	57.0
3138	3138	118Music_Musical instrument_Plucked string instrument_Banjo-5960026258669568.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	2	True	True	75.0
3139	3139	118Music_Musical instrument_Plucked string instrument_Banjo-6014385512251392.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	9	True	True	93.0
3140	3140	118Music_Musical instrument_Plucked string instrument_Banjo-6231856349446144.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	6	True	True	49.0
3141	3141	118Music_Musical instrument_Plucked string instrument_Banjo-6302669891174400.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	14	True	True	60.0
3142	3142	118Music_Musical instrument_Plucked string instrument_Banjo-6324443227881472.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	8	True	True	11.0
3143	3143	118Music_Musical instrument_Plucked string instrument_Banjo-6443854324563968.wav	118Music_Musical instrument_Plucked string instrument_Banjo_reference.wav	False	4	True	True	16.0
3144	3144	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-4666113942093824.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	2	True	True	55.0
3145	3145	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-4693388863471616.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	2	True	True	15.0
3146	3146	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5075253063581696.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	11	True	True	13.0
3147	3147	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5075253063581696.wav	142Natural sounds_Water_Rain_Rain on surface_reference.wav	True	11	True	True	15.0
3148	3148	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5096012251136000.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	14	True	True	76.0
3149	3149	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5192214418292736.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	8	True	False	
3150	3150	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5311210782195712.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	11	True	True	19.0
3151	3151	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5311210782195712.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	11	True	True	19.0
3152	3152	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5587534482505728.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	8	False	False	
3153	3153	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5617536976551936.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	9	True	True	52.0
3154	3154	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5652912474685440.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	8	True	True	1.0
3155	3155	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5674069752020992.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	12	True	True	87.0
3156	3156	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar-5674069752020992.wav	119Music_Musical instrument_Plucked string instrument_Guitar_Acoustic guitar_reference.wav	False	12	True	True	67.0
