	imitation_id	imitation_filename	category_id	category_d1	category_d2	category_d3	category_d4	category_d5	category_d6	reference_filename	included	draft	training	participant_id	satisfaction	participants_sound_recording_description	participants_sound_recording_description_confidence
7462	7462	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5179322671300608.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5110810000000000.0			
7463	7463	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5348635516600320.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5194380000000000.0	Mostly satisfied	drill machine	Very confident
7464	7464	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5446042287865856.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5700240000000000.0	Mostly satisfied	helicopter sound	Very confident
7465	7465	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5456136132100096.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5716000000000000.0	Somewhat satisfied	electric drill	Confident
7466	7466	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5461485513867264.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5110810000000000.0			
7467	7467	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5606794323820544.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	6510810000000000.0	Mostly satisfied	cutting machine sound	Very confident
7468	7468	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5637641986899968.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5760740000000000.0	Mostly satisfied	drill or some tool	Confident
7469	7469	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5646239437684736.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5674690000000000.0	Somewhat satisfied	vaccum cleaner	Neutral
7470	7470	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5654153720233984.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	4945700000000000.0			
7471	7471	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5669283816275968.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5154320000000000.0	Completely satisfied	Drilling Machine	Very confident
7472	7472	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5670249378611200.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5036660000000000.0	Neither satisfied or dissatisfied	Cooker sound	Neutral
7473	7473	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5670503721205760.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5110810000000000.0			
7474	7474	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5685925472370688.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	False	True	5725850000000000.0	Somewhat satisfied	it was a loud squeak	Very confident
7475	7475	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5686683802533888.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	4945700000000000.0	Mostly dissatisfied	Drilling machine 	Confident
7476	7476	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5720605454237696.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	4945700000000000.0			
7477	7477	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5755424754106368.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5194380000000000.0			
7478	7478	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5786365966942208.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	6331450000000000.0			
7479	7479	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5853531202387968.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5076320000000000.0	Mostly satisfied	helicopter wings sound	Confident
7480	7480	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5877492019625984.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5194380000000000.0			
7481	7481	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5961195026644992.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	6230120000000000.0	Somewhat satisfied	high speed Dremel tool	Confident
7482	7482	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-5981036433375232.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5724160000000000.0	Mostly satisfied	electric drill	Confident
7483	7483	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6228875239489536.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5110810000000000.0			
7484	7484	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6236152658919424.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	False	False	5110810000000000.0	Completely satisfied	other mouth noises 	Very confident
7485	7485	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6262077349953536.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	5073520000000000.0	Mostly satisfied	drill	Neutral
7486	7486	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6277545808887808.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	5110810000000000.0			
7487	7487	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6321351656734720.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	6354100000000000.0	Somewhat satisfied	air compressor sound	Neutral
7488	7488	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6386435175219200.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	6248260000000000.0	Somewhat satisfied	Dentist drill running	Confident
7489	7489	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6408785379721216.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	True	False	False	6331450000000000.0	Somewhat satisfied	dentist drill	Neutral
7490	7490	204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill-6431204706353152.wav	204	Sounds of things	Engine	Light engine (high frequency)	Dental drill, dentist's drill			204Sounds of things_Engine_Light engine (high frequency)_Dental drill_ dentist_s drill_reference.wav	False	True	False	6122450000000000.0			
7491	7491	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-4659410303451136.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	False	True	False	4691160000000000.0			
7492	7492	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-4805985726103552.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	5087460000000000.0	Completely satisfied	weed whacker	Very confident
7493	7493	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-4845497546178560.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	5733940000000000.0	Somewhat satisfied	fly sound	Neutral
7494	7494	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-4910393428279296.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	4883480000000000.0	Somewhat satisfied	weedeater	Confident
7495	7495	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-4947472686252032.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	4599770000000000.0	Mostly satisfied	sander	Not so confident
7496	7496	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5104816665657344.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	6068830000000000.0	Somewhat dissatisfied	fly sound	Confident
7497	7497	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5141143767482368.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	False	False	False	5202660000000000.0	Somewhat dissatisfied	weed eater	Not so confident
7498	7498	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5144698926661632.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	False	False	False	5762530000000000.0	Somewhat satisfied	door	Confident
7499	7499	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5181434587250688.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	6075120000000000.0	Mostly satisfied	Motor Bike	Very confident
7500	7500	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5190163571408896.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	5685570000000000.0	Mostly satisfied	weedwhacker 	Very confident
7501	7501	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5203137593868288.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	5417520000000000.0	Somewhat satisfied	Motor hacksaw	Neutral
7502	7502	205Sounds of things_Engine_Light engine (high frequency)_Lawn mower-5276914931466240.wav	205	Sounds of things	Engine	Light engine (high frequency)	Lawn mower			205Sounds of things_Engine_Light engine (high frequency)_Lawn mower_reference.wav	True	False	False	6020600000000000.0	Somewhat satisfied	Hedge cutter	Not so confident
